,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Buyer,Cust_Age,TotalBought,TotalFamily,Class,TotPurch,DiscPer,DiscAcc
1709,4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,1,23,64,2,Lower,6,33.33333333333333,Middle Acceptance
1710,10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,2,31,497,3,Lower,12,50.0,Middle Acceptance
1711,10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,59,1067,2,Middle,15,13.333333333333334,Low Acceptance
1712,7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,2,38,31,4,Lower,5,40.0,Middle Acceptance
1713,10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2,41,211,4,Middle,9,55.55555555555556,Middle Acceptance
1714,3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,2,39,877,3,Middle,21,19.047619047619047,Low Acceptance
1715,6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,2,36,11,3,Lower,3,33.33333333333333,Middle Acceptance
1716,1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,2,32,2034,2,Upper,24,4.166666666666666,Low Acceptance
1717,569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1,24,1991,1,Upper,18,5.555555555555555,Low Acceptance
1718,4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1,53,1686,1,Upper,24,0.0,Low Acceptance
1719,1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,33,324,2,Lower,12,41.66666666666667,Middle Acceptance
1720,2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,36,69,2,Lower,6,50.0,Middle Acceptance
1721,10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,60,252,4,Middle,11,45.45454545454545,Middle Acceptance
1722,1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,50,54,2,Lower,4,25.0,Low Acceptance
1723,1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,2,54,964,4,Upper,23,17.391304347826086,Low Acceptance
1724,3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,2,64,1327,3,Upper,26,7.6923076923076925,Low Acceptance
1725,8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,51,68,4,Middle,5,40.0,Middle Acceptance
1726,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,2,56,60,2,Lower,4,25.0,Low Acceptance
1727,4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,1,60,55,3,Lower,4,25.0,Low Acceptance
1728,10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,2,49,1456,2,Upper,20,5.0,Low Acceptance
1729,2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,57,563,2,Upper,17,5.88235294117647,Low Acceptance
1730,10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,61,1504,2,Upper,22,18.181818181818183,Low Acceptance
1731,7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,1,48,564,3,Upper,17,11.76470588235294,Low Acceptance
1732,5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,2,52,1125,2,Upper,22,4.545454545454546,Low Acceptance
1733,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,2,56,358,3,Middle,13,30.76923076923077,Low Acceptance
1734,1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,2,44,42,3,Middle,4,25.0,Low Acceptance
1735,48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,2,51,184,3,Middle,8,25.0,Low Acceptance
1736,7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,2,32,460,3,Lower,14,35.714285714285715,Middle Acceptance
1737,263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,1,70,145,1,Middle,7,14.285714285714285,Low Acceptance
1738,10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,2,68,1376,2,Upper,24,4.166666666666666,Low Acceptance
1739,9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,46,792,2,Middle,21,9.523809523809524,Low Acceptance
1740,9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,2,63,1382,2,Upper,22,4.545454545454546,Low Acceptance
1741,10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,2,68,28,2,Lower,3,33.33333333333333,Middle Acceptance
1742,7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,2,69,1033,2,Upper,23,4.3478260869565215,Low Acceptance
1743,5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,46,882,2,Upper,20,15.0,Low Acceptance
1744,737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,2,66,2231,2,Upper,13,15.384615384615385,Low Acceptance
1745,3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,2,54,1101,3,Upper,16,18.75,Low Acceptance
1746,7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,2,41,369,3,Middle,11,45.45454545454545,Middle Acceptance
1747,3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,35,48,2,Lower,4,25.0,Low Acceptance
1748,5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,66,467,2,Middle,15,26.666666666666668,Low Acceptance
1749,2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,1,44,44,3,Lower,5,60.0,Middle Acceptance
1750,5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,1,36,38,3,Lower,6,66.66666666666666,High Acceptance
1751,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,47,81,4,Middle,6,50.0,Middle Acceptance
1752,3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,44,167,2,Lower,8,25.0,Low Acceptance
1753,5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,60,45,4,Lower,5,40.0,Middle Acceptance
1754,5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,2,43,664,3,Upper,18,16.666666666666664,Low Acceptance
1755,2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,2,51,622,3,Upper,17,17.647058823529413,Low Acceptance
1756,8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,36,48,2,Lower,5,40.0,Middle Acceptance
1757,6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,2,40,461,3,Middle,14,14.285714285714285,Low Acceptance
1758,2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,2,38,1073,3,Upper,25,4.0,Low Acceptance
1759,4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,2,29,55,3,Lower,6,33.33333333333333,Middle Acceptance
1760,9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,2,59,976,3,Upper,23,13.043478260869565,Low Acceptance
1761,10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,35,20,2,Lower,4,25.0,Low Acceptance
1762,2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2,33,1149,2,Upper,16,6.25,Low Acceptance
1763,8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,2,54,43,2,Lower,5,20.0,Low Acceptance
1764,5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,2,40,224,3,Middle,8,25.0,Low Acceptance
1765,5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,41,101,2,Lower,6,50.0,Middle Acceptance
1766,7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,2,69,209,2,Middle,9,11.11111111111111,Low Acceptance
1767,8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,1,30,968,1,Upper,20,5.0,Low Acceptance
1768,8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,2,63,1165,2,Upper,16,6.25,Low Acceptance
1769,2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,2,48,24,3,Middle,4,25.0,Low Acceptance
1770,8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,60,252,4,Middle,11,45.45454545454545,Middle Acceptance
1771,7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,1,30,165,2,Lower,8,50.0,Middle Acceptance
1772,164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,2,38,269,2,Lower,11,18.181818181818183,Low Acceptance
1773,10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,2,42,102,3,Lower,6,16.666666666666664,Low Acceptance
1774,2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,2,31,461,2,Upper,18,5.555555555555555,Low Acceptance
1775,5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,36,47,2,Lower,5,40.0,Middle Acceptance
1776,5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,1,39,144,3,Middle,7,42.857142857142854,Middle Acceptance
1777,9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,2,47,1338,2,Upper,23,4.3478260869565215,Low Acceptance
1778,10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,2,56,917,3,Upper,23,8.695652173913043,Low Acceptance
1779,7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,44,318,4,Lower,12,41.66666666666667,Middle Acceptance
1780,9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,1,48,253,3,Middle,10,40.0,Middle Acceptance
1781,2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,2,42,502,3,Middle,15,33.33333333333333,Middle Acceptance
1782,8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,2,32,119,3,Lower,6,16.666666666666664,Low Acceptance
1783,1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,2,36,1250,4,Middle,16,81.25,High Acceptance
1784,6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2,36,969,3,Upper,23,4.3478260869565215,Low Acceptance
1785,1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,65,76,4,Lower,6,50.0,Middle Acceptance
1786,9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,1,52,62,3,Middle,5,40.0,Middle Acceptance
1787,7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,2,53,1382,2,Upper,25,4.0,Low Acceptance
1788,1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1,39,84,2,Lower,6,16.666666666666664,Low Acceptance
1789,9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,63,255,4,Lower,9,55.55555555555556,Middle Acceptance
1790,10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,55,43,4,Lower,4,25.0,Low Acceptance
1791,7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,60,398,2,Middle,13,7.6923076923076925,Low Acceptance
1792,2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,38,76,2,Lower,6,33.33333333333333,Middle Acceptance
1793,8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,51,902,4,Upper,13,15.384615384615385,Low Acceptance
1794,762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,2,34,823,3,Upper,20,5.0,Low Acceptance
1795,2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,2,39,1179,3,Upper,24,8.333333333333332,Low Acceptance
1796,6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,2,41,1921,3,Upper,28,3.571428571428571,Low Acceptance
1797,6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,2,64,185,4,Middle,8,25.0,Low Acceptance
1798,4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,1,49,433,3,Lower,14,64.28571428571429,Middle Acceptance
1799,8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,64,34,4,Middle,4,50.0,Middle Acceptance
1800,9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,2,57,907,3,Middle,22,22.727272727272727,Low Acceptance
1801,6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,1,49,416,3,Lower,25,0.0,Low Acceptance
1802,3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,1,51,44,3,Lower,6,66.66666666666666,High Acceptance
1803,1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,2,59,1588,2,Upper,16,6.25,Low Acceptance
1804,1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,1,41,1797,1,Upper,16,6.25,Low Acceptance
1805,5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,49,40,4,Lower,4,50.0,Middle Acceptance
1806,269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1,52,1143,2,Middle,15,40.0,Middle Acceptance
1807,8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,2,46,914,2,Upper,13,7.6923076923076925,Low Acceptance
1808,10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,2,23,1502,2,Upper,11,9.090909090909092,Low Acceptance
1809,10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1,61,1338,2,Upper,17,17.647058823529413,Low Acceptance
1810,2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,2,32,27,3,Lower,4,25.0,Low Acceptance
1811,5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,2,33,763,3,Middle,20,10.0,Low Acceptance
1812,10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,1,64,1331,1,Upper,21,4.761904761904762,Low Acceptance
1813,10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2,59,525,4,Middle,16,18.75,Low Acceptance
1814,8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,54,9,4,Lower,3,33.33333333333333,Middle Acceptance
1815,2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,2,53,953,3,Middle,13,23.076923076923077,Low Acceptance
1816,5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,1,44,68,3,Middle,5,40.0,Middle Acceptance
1817,8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,1,44,131,3,Lower,7,42.857142857142854,Middle Acceptance
1818,9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,2,47,882,3,Upper,20,15.0,Low Acceptance
1819,1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,2,37,1149,2,Middle,23,8.695652173913043,Low Acceptance
1820,78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,2,46,37,3,Lower,4,25.0,Low Acceptance
1821,5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,1,50,388,2,Middle,13,15.384615384615385,Low Acceptance
1822,5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,2,29,1428,2,Upper,15,6.666666666666667,Low Acceptance
1823,4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,2,57,1633,2,Upper,23,4.3478260869565215,Low Acceptance
1824,1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,2,40,173,3,Lower,7,42.857142857142854,Middle Acceptance
1825,6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,1,28,99,2,Lower,7,28.57142857142857,Low Acceptance
1826,9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,2,56,215,3,Middle,9,33.33333333333333,Middle Acceptance
1827,7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,2,53,929,3,Middle,23,34.78260869565217,Middle Acceptance
1828,5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,2,41,219,3,Middle,9,33.33333333333333,Middle Acceptance
1829,10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,2,38,174,4,Middle,8,50.0,Middle Acceptance
1830,7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,2,37,92,4,Middle,6,50.0,Middle Acceptance
1831,7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,2,45,1052,2,Upper,24,4.166666666666666,Low Acceptance
1832,332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,2,58,275,3,Middle,11,27.27272727272727,Low Acceptance
1833,9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,2,60,587,3,Upper,14,14.285714285714285,Low Acceptance
1834,531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1,61,1662,2,Middle,22,50.0,Middle Acceptance
1835,9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,2,33,159,3,Lower,8,37.5,Middle Acceptance
1836,6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,1,62,1024,1,Upper,17,5.88235294117647,Low Acceptance
1837,7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,1,47,35,2,Lower,5,40.0,Middle Acceptance
1838,3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,2,58,1042,2,Upper,14,7.142857142857142,Low Acceptance
1839,8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,2,50,395,4,Upper,14,35.714285714285715,Middle Acceptance
1840,7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,2,40,557,2,Upper,22,4.545454545454546,Low Acceptance
1841,10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,2,25,69,2,Lower,5,20.0,Low Acceptance
1842,4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,2,49,486,3,Middle,15,20.0,Low Acceptance
1843,5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,1,27,34,2,Lower,4,50.0,Middle Acceptance
1844,4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,1,20,1365,1,Upper,27,3.7037037037037033,Low Acceptance
1845,11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,2,40,13,3,Lower,3,33.33333333333333,Middle Acceptance
1846,1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,2,37,1401,2,Upper,20,5.0,Low Acceptance
